sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
492836-SC-MAH-F200,Buckingham Gilded Lyre Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,726,1597.2,"23''w x 24''d x 43 1/4''h
Acacia
Fabric
","492836-SC-MAH-F200-1,492836-SC-MAH-F200-2,492836-SC-MAH-F200-3,492836-SC-MAH-F200-4,492836-SC-MAH-F200-5"
492852-SC-WAL-F001,William & Mary Inlaid Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,665,1463,"24 3/8''w x 22 1/4''d x 44 1/8''h
Acacia
Fabric
","492852-SC-WAL-F001-1,492852-SC-WAL-F001-2,492852-SC-WAL-F001-3,492852-SC-WAL-F001-4,492852-SC-WAL-F001-5"
493245-SC-TDO-F001,Jacobean Style Dark Oak Pierced Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1520,3344,"22 7/8''w x 23 5/8''d x 51 1/2''h
Oak
Muslin plain fabric
",493245-SC-TDO-F001-1
493323-SC-LBC-F001,Distressed Light Brown Chestnut Country Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,517,1137.4,"23 1/4''w x 25 3/8''d x 41''h
Oak
Fabric
","493323-SC-LBC-F001-1,493323-SC-LBC-F001-2,493323-SC-LBC-F001-3,493323-SC-LBC-F001-4,493323-SC-LBC-F001-5"
493330-SC-BLA-F053,Spark Chippendale Black Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,542,1192.4,"22''w x 25''d x 40 3/8''h
Acacia
Alder, Poplar, Fabric
","493330-SC-BLA-F053-1,493330-SC-BLA-F053-2,493330-SC-BLA-F053-3,493330-SC-BLA-F053-4,493330-SC-BLA-F053-5"
493330-SC-MAH-F001,Buckingham Chippendale Antique Mahogany Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,665,1463,"22''w x 25 3/8''d x 40 3/8''h
Acacia
Mazo fabric
","493330-SC-MAH-F001-1,493330-SC-MAH-F001-2,493330-SC-MAH-F001-3,493330-SC-MAH-F001-4"
493330-SC-MAH-F200,Buckingham Chippendale Antique Mahogany Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,665,1463,"22''w x 25''d x 40 3/8''h
Acacia
Mazo fabric
","493330-SC-MAH-F200-1,493330-SC-MAH-F200-2,493330-SC-MAH-F200-3,493330-SC-MAH-F200-4"
493330-SC-WDL-F053,Spark Chippendale White Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,542,1192.4,"22''w x 25''d x 40 3/8''h
Acacia
Alder, Poplar, Fabric
","493330-SC-WDL-F053-1,493330-SC-WDL-F053-2,493330-SC-WDL-F053-3,493330-SC-WDL-F053-4,493330-SC-WDL-F053-5"
493381-AC-DTM-F400,Casual High Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,665,1463,"26 3/4''w x 23 1/2''d x 45 3/8''h
Acacia
Fabric
","493381-AC-DTM-F400-1,493381-AC-DTM-F400-2,493381-AC-DTM-F400-3,493381-AC-DTM-F400-4,493381-AC-DTM-F400-5"
493381-AC-LBC-F001,Casual High Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,732,1610.4,"26 3/4''w x 24 3/4''d x 44 7/8''h
Oak
Fabric, Brass
","493381-AC-LBC-F001-1,493381-AC-LBC-F001-2,493381-AC-LBC-F001-3,493381-AC-LBC-F001-4,493381-AC-LBC-F001-5"
493381-SC-DTM-F400,Casual High Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,628,1381.6,"22''w x 23 1/4''d x 45 3/8''h
Acacia
Fabric
","493381-SC-DTM-F400-1,493381-SC-DTM-F400-2,493381-SC-DTM-F400-3,493381-SC-DTM-F400-4,493381-SC-DTM-F400-5"
493381-SC-LBC-F001,Casual High Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,665,1463,"21 1/8''w x 23 1/4''d x 44 7/8''h
Oak
Fabric
","493381-SC-LBC-F001-1,493381-SC-LBC-F001-2"
493395,Windsor Side Chair with Gold Embroidery,Jonathan Charles,Furniture > Dining > Dining Chairs,794,1746.8,"21 5/8''w x 28 1/4''d x 43 5/8''h
Acacia
Fabric
",493395-1
493402-AC-TDO,Rustic Dark Oak Country Arm Chair with A Plank Seat,Jonathan Charles,Furniture > Dining > Dining Chairs,966,2125.2,"25 1/2''w x 25 3/4''d x 41 3/4''h
Oak
Oak veneer
",493402-AC-TDO-1
493402-SC-TDO,Rustic Dark Oak Country Side Chair with a Plank Seat,Jonathan Charles,Furniture > Dining > Dining Chairs,898,1975.6,"25 1/8''w x 25 1/4''d x 41 3/4''h
Oak
","493402-SC-TDO-1,493402-SC-TDO-2,493402-SC-TDO-3,493402-SC-TDO-4,493402-SC-TDO-5"
493409,Chippendale country side chair leather upholstery with medium antique chestnut leather,Jonathan Charles,Furniture > Dining > Dining Chairs,1009,2219.8,"23''w x 23 1/4''d x 42''h
Acacia
Leather
","493409-1,493409-2,493409-3"
493760-AC-PCS-F001,Hepplewhite Wheatsheaf Country Sage Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,757,1665.4,"27 1/2''w x 27 1/2''d x 41 3/4''h
Acacia
Muslin plain fabric
","493760-AC-PCS-F001-1,493760-AC-PCS-F001-2,493760-AC-PCS-F001-3,493760-AC-PCS-F001-4,493760-AC-PCS-F001-5"
493760-AC-POW-F001,Hepplewhite Wheatsheaf Off-White Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,818,1799.6,"26 3/4''w x 27 1/2''d x 41 3/4''h
Acacia
Muslin plain fabric
","493760-AC-POW-F001-1,493760-AC-POW-F001-2,493760-AC-POW-F001-3,493760-AC-POW-F001-4"
493760-SC-PHB-F001,Hepplewhite Wheatsheaf Honey Black Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,745,1639,"21 1/2''w x 27 1/2''d x 41 3/4''h
Acacia
Muslin plain fabric
","493760-SC-PHB-F001-1,493760-SC-PHB-F001-2,493760-SC-PHB-F001-3,493760-SC-PHB-F001-4"
493898-AC-WAL-F001,Traditional Fully Upholstered Dining Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,628,1381.6,"22 5/8''w x 24 1/4''d x 42''h
Acacia
Fabric
","493898-AC-WAL-F001-1,493898-AC-WAL-F001-2,493898-AC-WAL-F001-3"
493898-SC-WAL-F001,Traditional Fully Upholstered Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,566,1245.2,"22''w x 25''d x 42''h
Acacia
Muslin plain fabric
","493898-SC-WAL-F001-1,493898-SC-WAL-F001-2,493898-SC-WAL-F001-3"
494055-SC-CWM-F001,French Dressing Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,849,1867.8,"21 1/4''w x 22 1/8''d x 40 1/8''h
Acacia
Celejeria veneer, Muslin plain fabric
","494055-SC-CWM-F001-1,494055-SC-CWM-F001-2,494055-SC-CWM-F001-3,494055-SC-CWM-F001-4"
494210-SC-FBG-F001,Black & Gilded Floral Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1175,2585,"21''w x 23''d x 39 1/8''h
Acacia
Muslin plain fabric
","494210-SC-FBG-F001-1,494210-SC-FBG-F001-2,494210-SC-FBG-F001-3,494210-SC-FBG-F001-4,494210-SC-FBG-F001-5"
494218-AC-LNO,Natural Oak Ladder Back Country Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,794,1746.8,"24 3/4''w x 23 5/8''d x 39 1/8''h
Oak
Rush
","494218-AC-LNO-1,494218-AC-LNO-2,494218-AC-LNO-3,494218-AC-LNO-4,494218-AC-LNO-5"
494218-AC-TDO,Dark Oak Ladder Back Country Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,782,1720.4,"24 3/4''w x 23 5/8''d x 39 1/8''h
Oak
Rush
","494218-AC-TDO-1,494218-AC-TDO-2,494218-AC-TDO-3,494218-AC-TDO-4,494218-AC-TDO-5"
494218-SC-TDO,Dark Oak Ladder Back Country Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,732,1610.4,"19 5/8''w x 24''d x 39 1/4''h
Oak
Rush
","494218-SC-TDO-1,494218-SC-TDO-2,494218-SC-TDO-3"
494305-SC-WAL-F001,High Curved Back Walnut Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,923,2030.6,"23 1/2''w x 29 5/8''d x 46 1/8''h
Acacia
Fabric, Muslin plain fabric
","494305-SC-WAL-F001-1,494305-SC-WAL-F001-2"
494347-AC-EBF-F001,Regency Black Painted Curved Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,837,1841.4,"23 1/8''w x 21 3/4''d x 36 7/8''h
Acacia
Imitation gold leaf, Mazo fabric
","494347-AC-EBF-F001-1,494347-AC-EBF-F001-2,494347-AC-EBF-F001-3,494347-AC-EBF-F001-4,494347-AC-EBF-F001-5"
494347-AC-MAH-F200,Regency Mahogany Curved Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,794,1746.8,"23 1/8''w x 21 3/4''d x 36 7/8''h
Acacia
Mahogany Khaya Crotch veneer, Fabric
","494347-AC-MAH-F200-1,494347-AC-MAH-F200-2,494347-AC-MAH-F200-3"
494347-SC-CWM-F001,Regency Crotch Walnut Curved Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,745,1639,"19''w x 21 3/4''d x 36 7/8''h
Acacia
Celejeria veneer, Muslin plain fabric
","494347-SC-CWM-F001-1,494347-SC-CWM-F001-2,494347-SC-CWM-F001-3,494347-SC-CWM-F001-4,494347-SC-CWM-F001-5"
494347-SC-CWM-F200,Regency Crotch Walnut Curved Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,745,1639,"19''w x 21 3/4''d x 36 7/8''h
Acacia
Celejeria veneer, Muslin plain fabric
","494347-SC-CWM-F200-1,494347-SC-CWM-F200-2,494347-SC-CWM-F200-3,494347-SC-CWM-F200-4,494347-SC-CWM-F200-5"
494347-SC-EBF-F200,Regency Black Painted Curved Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,492,1082.4,"19''w x 22''d x 37''h
Acacia
Imitation gold leaf, Mazo fabric
",494347-SC-EBF-F200-1
494347-SC-MAH-F200,Regency Mahogany Curved Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,745,1639,"19''w x 21 3/4''d x 36 7/8''h
Acacia
Mahogany Khaya Crotch veneer, Fabric
","494347-SC-MAH-F200-1,494347-SC-MAH-F200-2,494347-SC-MAH-F200-3"
494590-AC-WAL-L009,Empire Angel Wing Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1618,3559.6,"24 7/8''w x 28 3/8''d x 37 1/2''h
Acacia
Leather , Gold leaf
",494590-AC-WAL-L009-1
494590-SC-WAL-L009,Empire Angel Wing Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1403,3086.6,"24 3/8''w x 27 7/8''d x 37 1/2''h
Acacia
Leather , Gold leaf
","494590-SC-WAL-L009-1,494590-SC-WAL-L009-2,494590-SC-WAL-L009-3,494590-SC-WAL-L009-4,494590-SC-WAL-L009-5"
494604-SC-GYO-F001,Sherwood Grey Oak Fireside Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,732,1610.4,"24''w x 27 3/8''d x 45''h
Oak
Oak veneer, Muslin plain fabric
","494604-SC-GYO-F001-1,494604-SC-GYO-F001-2"
494604-SC-WAL-F001,Country Walnut Fireside Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,529,1163.8,"24''w x 27 3/8''d x 45''h
Acacia
Muslin plain fabric
",494604-SC-WAL-F001-1
494774-SC-WAL-F400,Casual Walnut Ladderback Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,456,1003.2,"21 3/8''w x 23 5/8''d x 42''h
Acacia
Muslin plain fabric
",494774-SC-WAL-F400-1
494888-AC-WAL-F200,French Baronial Style Country Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,880,1936,"23 7/8''w x 25 1/4''d x 45 1/8''h
Acacia
Leather , Fabric
","494888-AC-WAL-F200-1,494888-AC-WAL-F200-2,494888-AC-WAL-F200-3,494888-AC-WAL-F200-4,494888-AC-WAL-F200-5"
494888-SC-WAL-F001,French Baronial Style Country Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,837,1841.4,"21 3/8''w x 25 1/4''d x 45 1/8''h
Acacia
Leather , Fabric
",494888-SC-WAL-F001-1
494888-SC-WAL-F200,French Baronial Style Country Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,837,1841.4,"21 3/8''w x 25 1/4''d x 45 1/8''h
Acacia
Leather , Fabric
",494888-SC-WAL-F200-1
494907-SC-DLF-F001,Hyedua Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,769,1691.8,"20 1/4''w x 23 3/8''d x 35 7/8''h
Acacia
Brass, Hyedua veneer, Mazo fabric
","494907-SC-DLF-F001-1,494907-SC-DLF-F001-2,494907-SC-DLF-F001-3"
494941-AC-WAL-L002,Sheraton Walnut Oval Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,923,2030.6,"24 3/4''w x 23 1/4''d x 41 3/4''h
Acacia
Leather
","494941-AC-WAL-L002-1,494941-AC-WAL-L002-2,494941-AC-WAL-L002-3,494941-AC-WAL-L002-4,494941-AC-WAL-L002-5"
494941-SC-WAL-L002,Sheraton Walnut Oval Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,837,1841.4,"21 3/8''w x 22 1/4''d x 41 3/4''h
Acacia
Leather
","494941-SC-WAL-L002-1,494941-SC-WAL-L002-2,494941-SC-WAL-L002-3"
494996-SC-WAL-F200,Low Curved Back Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,892,1962.4,"23 1/2''w x 28''d x 38 1/4''h
Acacia
Fabric
","494996-SC-WAL-F200-1,494996-SC-WAL-F200-2,494996-SC-WAL-F200-3,494996-SC-WAL-F200-4"
495046-AC-BLA-F001,Greek Revival Biedermeier Black Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1101,2422.2,"23 1/4''w x 23 5/8''d x 40''h
Acacia
Mazo fabric
","495046-AC-BLA-F001-1,495046-AC-BLA-F001-2,495046-AC-BLA-F001-3,495046-AC-BLA-F001-4"
495047-AC-WAL-DCOM,Greek Key Design Biedermeier Walnut Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1292,2842.4,"26 5/8''w x 27 3/8''d x 45 5/8''h
Acacia
Fabric
",495047-AC-WAL-DCOM-1
495051-SC-WAL-F001,"Knightsbridge ""Butterfly"" Side Chair",Jonathan Charles,Furniture > Dining > Dining Chairs,1132,2490.4,"26 1/8''w x 26 3/8''d x 46 1/4''h
Acacia
Mazo fabric
","495051-SC-WAL-F001-1,495051-SC-WAL-F001-2,495051-SC-WAL-F001-3,495051-SC-WAL-F001-4"
495097-AC-MAO,Casual Mid-cent Slung Leather Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1101,2422.2,"24 5/8''w x 26 3/8''d x 40 3/4''h
Oak
Leather , Stainless steel
Substantial black mocha oak framed arm chair with a shaped and slung black leather seat inspired by Danish midcentury furniture.","495097-AC-MAO-1,495097-AC-MAO-2,495097-AC-MAO-3,495097-AC-MAO-4,495097-AC-MAO-5"
495097-SC-MAO,Casual Mid-cent Slung Leather Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,1089,2395.8,"21 1/2''w x 25 3/8''d x 39 3/4''h
Oak
Leather , Stainless steel
Substantial black mocha oak framed side chair with a shaped and slung black leather seat inspired by Danish midcentury furniture.","495097-SC-MAO-1,495097-SC-MAO-2,495097-SC-MAO-3,495097-SC-MAO-4,495097-SC-MAO-5"
495293-AC-RWL-F001,Casual Rustic Walnut Dining Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,745,1639,"26 3/4''w x 29''d x 47 7/8''h
Acacia
Mazo fabric
","495293-AC-RWL-F001-1,495293-AC-RWL-F001-2,495293-AC-RWL-F001-3,495293-AC-RWL-F001-4"
495293-SC-RWL-F001,Casual Rustic Walnut Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,745,1639,"25 7/8''w x 29''d x 47 7/8''h
Acacia
Mazo fabric
Rustic walnut artisan style ladderback dining side chair, the high back with curved supports and a fully upholstered seat.","495293-SC-RWL-F001-1,495293-SC-RWL-F001-2,495293-SC-RWL-F001-3,495293-SC-RWL-F001-4"
495301-SC-BMA-F001,Antique mahogany brown dining side chair,Jonathan Charles,Furniture > Dining > Dining Chairs,622,1368.4,"21 1/4''w x 23 1/2''d x 41''h
Acacia
Mazo fabric
","495301-SC-BMA-F001-1,495301-SC-BMA-F001-2,495301-SC-BMA-F001-3,495301-SC-BMA-F001-4"
495345-AC-ZEB-F005,"Icarus Dining Arm Chair, Upholstered in Calico Velvet",Jonathan Charles,Furniture > Dining > Dining Chairs,1267,2787.4,"23 5/8''w x 23 5/8''d x 40''h
Acacia
Entedua veneer, Stainless steel, Zebrano quarter veneer
","495345-AC-ZEB-F005-1,495345-AC-ZEB-F005-2,495345-AC-ZEB-F005-3,495345-AC-ZEB-F005-4,495345-AC-ZEB-F005-5"
495380-SC-WAL-F001,"Stacking Spoon Back Walnut Dining Side Chair, Upholstered in Mazo",Jonathan Charles,Furniture > Dining > Dining Chairs,554,1218.8,"21''w x 22 3/4''d x 41 3/4''h
Acacia
Fabric
","495380-SC-WAL-F001-1,495380-SC-WAL-F001-2,495380-SC-WAL-F001-3,495380-SC-WAL-F001-4,495380-SC-WAL-F001-5"
495551-AC-CAW-F001,Contemporary Camden Dining Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,720,1584,"23 1/8''w x 24 1/4''d x 37 1/2''h
Acacia
Brass, Mazo fabric
","495551-AC-CAW-F001-1,495551-AC-CAW-F001-2,495551-AC-CAW-F001-3,495551-AC-CAW-F001-4,495551-AC-CAW-F001-5"
495647-AC-BEC-F001,Black Eucalyptus Dining Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,782,1720.4,"23 7/8''w x 25 1/8''d x 39 1/2''h
Acacia
Stainless steel, Eucalyptus Figured veneer, Mazo fabric
","495647-AC-BEC-F001-1,495647-AC-BEC-F001-2,495647-AC-BEC-F001-3,495647-AC-BEC-F001-4,495647-AC-BEC-F001-5"
495647-SC-BEC-F300,Black Eucalyptus Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,695,1529,"20''w x 25 1/4''d x 39 1/2''h
Acacia
Silver leaf, Stainless steel, Eucalyptus Figured veneer, Mazo fabric
","495647-SC-BEC-F300-1,495647-SC-BEC-F300-2,495647-SC-BEC-F300-3,495647-SC-BEC-F300-4,495647-SC-BEC-F300-5"
495819-AC-EBF-DCOM,Kensington Shield Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,732,1610.4,"22''w x 23 5/8''d x 38''h
Acacia
",495819-AC-EBF-DCOM-1
495819-AC-PBG-DCOM,Buckingham Shield Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,659,1449.8,"22''w x 23 5/8''d x 38''h
Acacia
Fabric
",495819-AC-PBG-DCOM-1
495819-AC-PBG-F200,Buckingham Shield Back Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,659,1449.8,"22''w x 23 5/8''d x 38''h
Acacia
Fabric
","495819-AC-PBG-F200-1,495819-AC-PBG-F200-2,495819-AC-PBG-F200-3,495819-AC-PBG-F200-4,495819-AC-PBG-F200-5"
495819-SC-LBM-DCOM,Brompton Shield Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,695,1529,"22''w x 23 5/8''d x 38''h
Acacia
Fabric
Sheraton dining side chair with classic painted shield back in brown mahogany. Frame is covered in COM fabric.",495819-SC-LBM-DCOM-1
495819-SC-PBG-F200,Buckingham Shield Back Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,572,1258.4,"22''w x 23 5/8''d x 38''h
Acacia
Fabric
","495819-SC-PBG-F200-1,495819-SC-PBG-F200-2,495819-SC-PBG-F200-3,495819-SC-PBG-F200-4,495819-SC-PBG-F200-5"
495877-SC-EBO-DCOM,Shield Back English Brown Oak Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,480,1056,"21''w x 26''d x 39 3/8''h
Oak
Fabric
",495877-SC-EBO-DCOM-1
495877-SC-EBO-F001,Shield Back English Brown Oak Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,517,1137.4,"21''w x 26''d x 39 3/8''h
Oak
Fabric
",495877-SC-EBO-F001-1
495987-AC-WGR-F200,Berkley Walnut Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,659,1449.8,"22''w x 25 3/8''d x 42 7/8''h
Walnut
Fabric
","495987-AC-WGR-F200-1,495987-AC-WGR-F200-2,495987-AC-WGR-F200-3,495987-AC-WGR-F200-4,495987-AC-WGR-F200-5"
495987-SC-WGR-F200,Berkley Walnut Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,634,1394.8,"20''w x 25 3/8''d x 42 7/8''h
Walnut
Fabric
","495987-SC-WGR-F200-1,495987-SC-WGR-F200-2,495987-SC-WGR-F200-3,495987-SC-WGR-F200-4,495987-SC-WGR-F200-5"
496001-AC-PGA-F200,Hamilton Dining Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,659,1449.8,"23 5/8''w x 26 3/8''d x 39 1/8''h
Acacia
Brass
","496001-AC-PGA-F200-1,496001-AC-PGA-F200-2,496001-AC-PGA-F200-3,496001-AC-PGA-F200-4,496001-AC-PGA-F200-5"
496001-SC-PGA-F200,Hamilton Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,634,1394.8,"20 1/2''w x 26 3/8''d x 39 1/8''h
Acacia
Brass
","496001-SC-PGA-F200-1,496001-SC-PGA-F200-2,496001-SC-PGA-F200-3,496001-SC-PGA-F200-4"
496063-AC-WBA-F200,Barcelona Arm Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,548,1205.6,"23''w x 26 1/2''d x 42 1/2''h
Walnut
Fabric
","496063-AC-WBA-F200-1,496063-AC-WBA-F200-2,496063-AC-WBA-F200-3,496063-AC-WBA-F200-4,496063-AC-WBA-F200-5"
496063-SC-WBA-F200,Barcelona Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,499,1097.8,"19''w x 26 1/2''d x 42 1/2''h
Walnut
Fabric
","496063-SC-WBA-F200-1,496063-SC-WBA-F200-2,496063-SC-WBA-F200-3,496063-SC-WBA-F200-4,496063-SC-WBA-F200-5"
496102-SC-CHK-F053,Altocumulus Klismos Side Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,732,1610.4,"21 1/4''w x 22''d x 36''h
Oak
Fabric
","496102-SC-CHK-F053-1,496102-SC-CHK-F053-2,496102-SC-CHK-F053-3,496102-SC-CHK-F053-4,496102-SC-CHK-F053-5"
496117-SC-PSW-F053,Undulatus Dining Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,609,1339.8,"21 7/8''w x 24''d x 40 3/4''h
Oak
Fabric
","496117-SC-PSW-F053-1,496117-SC-PSW-F053-2,496117-SC-PSW-F053-3,496117-SC-PSW-F053-4,496117-SC-PSW-F053-5"
496124-ENO-F061,Aurora Upholstered Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,650,1430,"23''w x 26''d x 38 3/4''h
Oak
Fabric
","496124-ENO-F061-1,496124-ENO-F061-2,496124-ENO-F061-3,496124-ENO-F061-4,496124-ENO-F061-5"
496124-PEW-F061,Aurora Upholstered Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,650,1430,"23''w x 26''d x 38 3/4''h
Acacia
Fabric
","496124-PEW-F061-1,496124-PEW-F061-2,496124-PEW-F061-3,496124-PEW-F061-4,496124-PEW-F061-5"
496125-PEW-F062,Flare Uph. Side Chair Flared Top ,Jonathan Charles,Furniture > Dining > Dining Chairs,500,1100,"20''w x 23''d x 38 7/8''h
Beech
Fabric
","496125-PEW-F062-1,496125-PEW-F062-2,496125-PEW-F062-3,496125-PEW-F062-4,496125-PEW-F062-5"
496127-BLW-F062,Umbra Swedish Side Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,525,1155,"20''w x 22 1/2''d x 37 3/4''h
Walnut
Fabric
","496127-BLW-F062-1,496127-BLW-F062-2,496127-BLW-F062-3,496127-BLW-F062-4,496127-BLW-F062-5"
496127-ENO-F062,Umbra Swedish Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,475,1045,"20''w x 22 1/2''d x 37 3/4''h
Oak
Fabric
","496127-ENO-F062-1,496127-ENO-F062-2,496127-ENO-F062-3,496127-ENO-F062-4,496127-ENO-F062-5"
496127-PEW-F062,Umbra Swedish Side Chair,Jonathan Charles,Furniture > Dining > Dining Chairs,475,1045,"20''w x 22 1/2''d x 37 3/4''h
Beech
Fabric
","496127-PEW-F062-1,496127-PEW-F062-2,496127-PEW-F062-3,496127-PEW-F062-4,496127-PEW-F062-5"
496133-CHK-F061,Saros Chippendale Bamboo Side Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,550,1210,"21 1/2''w x 23 5/8''d x 37''h
Oak
Fabric
","496133-CHK-F061-1,496133-CHK-F061-2,496133-CHK-F061-3,496133-CHK-F061-4,496133-CHK-F061-5"
496133-PEW-F061,Saros Chippendale Bamboo Side Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,475,1045,"21 1/2''w x 23 5/8''d x 37''h
Beech
Fabric
","496133-PEW-F061-1,496133-PEW-F061-2,496133-PEW-F061-3,496133-PEW-F061-4,496133-PEW-F061-5"
496133-TBK-F061,Saros Chippendale Bamboo Side Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,550,1210,"21 1/2''w x 23 5/8''d x 37''h
Oak
Fabric
","496133-TBK-F061-1,496133-TBK-F061-2,496133-TBK-F061-3,496133-TBK-F061-4,496133-TBK-F061-5"
496135-AC-TBK-F062,Doppler Ladder Back Arm Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,575,1265,"25''w x 22''d x 37''h
Oak
Fabric
","496135-AC-TBK-F062-1,496135-AC-TBK-F062-2,496135-AC-TBK-F062-3,496135-AC-TBK-F062-4,496135-AC-TBK-F062-5"
496135-SC-TBK-F062,Doppler Ladder Back Side Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,535,1177,"21''w x 22''d x 36''h
Oak
Fabric
","496135-SC-TBK-F062-1,496135-SC-TBK-F062-2,496135-SC-TBK-F062-3,496135-SC-TBK-F062-4,496135-SC-TBK-F062-5"
496135-SC-TIC-F062,Doppler Ladder Back Side Chair ,Jonathan Charles,Furniture > Dining > Dining Chairs,535,1177,"21''w x 22''d x 36''h
Oak
Fabric
","496135-SC-TIC-F062-1,496135-SC-TIC-F062-2,496135-SC-TIC-F062-3,496135-SC-TIC-F062-4,496135-SC-TIC-F062-5"
