sku,Name,Brand,Categories,Wholesale,Retail,Description,Images
33040BSC,Table Set Of 3,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,465,930,"Product Code:       33040BSC 

Dimensions:      L   W     H  
26 in.   11 in.     27.5 in.  

Finish:      BSC

Set of 3 nesting tables, shown in bsc finish",33040BSC-1
33033BSC,Demi Lune Side Table Burl,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,650,1300,"Product Code:       33033BSC 

Dimensions:      L   W     H     D  
11 in.   20.25 in.     32.5 in.     11 in.  

Cabinet half round shown in bsc finish",33033BSC-1
33032EM,Round Central Table Burl,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,825,1650,"Product Code:       33032EM 

Dimensions:      L   W     H  
20 in.   20 in.     32.5 in.  

Finish:      EM

",33032EM-1
31512/EM-3BR,Leather Top Nesting Tables,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,635,1270,"Product Code:       31512/EM-3BR 

Dimensions:      L   W     H  
19 in.   19 in.     23 in.  

Brown leather top","31512-EM-3BR-1,31512-EM-3BR-2"
12582EM,Lyre Lamp Table,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,565,1130,"Product Code:       12582EM 

Dimensions:      L   W     H  
23.5 in.   17.5 in.     28 in.  

Finish:      EM

Lyre lamp table shown in em finish.","12582EM-1,12582EM-2"
12326BS/EM,Side Table Louis Xv Large,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,765,1530,"Product Code:       12326BS/EM 

Dimensions:      W     H     D  
19.5 in.     28 in.     15 in.  

Side table louis xv large",12326BS-EM-1
12260MLSC,German Sewing Table,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,490,980,"Product Code:       12260MLSC 

Dimensions:      W     H     D  
18 in.     23 in.     31 in.  

German sewing table",12260MLSC-1
11940EM,Lamp Table Giles,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,630,1260,"Product Code:       11940EM 

Dimensions:      W     H     D  
17 in.     30 in.     13 in.  

Lamp table giles with brass accents two drawers",11940EM-1
11729BLANC,Charleston Lamp Table,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,290,580,"Product Code:       11729BLANC 

Dimensions:      W     H     D  
18.5 in.     30 in.     18.5 in.  

Finish:      BLANC

Charleston lamp table shown in blanc finish.",11729BLANC-1
11399NF15,Louis Xv Half Round Table,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,250,500,"Product Code:       11399NF15 

Dimensions:      W     H     D  
18.5 in.     25.5 in.     10 in.  

Louis xv half round table shown in nf15 finish",11399NF15-1
11349BSC,Louis Xv Side Table,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,460,920,"Product Code:       11349BSC 

Dimensions:      W     H     D  
15 in.     28.5 in.     11.5 in.  

Louis xv side table with exclusive burl veneer. cabriole legs and hand carved accents. brass pulls.",11349BSC-1
11345EM,Salem Nesting Tables Wood Top,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,745,1490,"Product Code:       11345EM 

Dimensions:      W     H     D  
25.5 in.     24.5 in.     17 in.  

Salem nesting tables wood top three tables","11345EM-1,11345EM-2"
10602BLANC,Occasional Table Empire,Jansen Furniture,Furniture > Living > Tables > Occasional Tables,290,580,"Product Code:       10602BLANC 

Dimensions:      W     H     D  
18 in.     30 in.     12 in.  

Finish:      BLANC

Empire occasional table shown in blanc finish.","10602BLANC-1,10602BLANC-2"
SETTING 7 EM,Bookcase Setting 7 Em With Two Desks,Jansen Furniture,Furniture > Living > Desks,0,0,"

Bookcase setting-7-em with~  two desks~-31951,-31952wp,-31952wp,-31953wp,-31956wp,-31956wp,-31957,-32221,-32202,. the desks have leather top. cabinets have wooden doors",SETTING 7 EM-1
SETTING 6 EM,Bookcase Setting 6 Em One Desk,Jansen Furniture,Furniture > Living > Desks,0,0,"

Setting-6-em-31951-31952wp-31952wp-31953wp-31956wp-31956wp-31957-32221. with one desk. desk has leather top, cabinets have wooden doors",SETTING 6 EM-1
51501,Office Program Combination 1,Jansen Furniture,Furniture > Living > Desks,0,0,"

Office program combination 1 . bookcase with coat rack and desk, 2x31970, 2x 31954,5x #31952, 1x #32127, 1x #32130l, 4x 31952wd, 4x 31969wd, 2x 31951, 2x 31968, 1x 32221l chair. length 103 inches. height 88 inches. desk and accessories not included in price",51501-1
34813EM/NF9-BR,Reno Desk Carved Leather Top,Jansen Furniture,Furniture > Living > Desks,2480,4960,"Product Code:       34813EM/NF9-BR 

Dimensions:      W     H     D  
53 in.     31 in.     29 in.  

Elegant reno desk carved leather top . shown in em finish with nf9 gold accent.","34813EM-NF9-BR-1,34813EM-NF9-BR-2,34813EM-NF9-BR-3,34813EM-NF9-BR-4,34813EM-NF9-BR-5,34813EM-NF9-BR-6,34813EM-NF9-BR-7,34813EM-NF9-BR-8,34813EM-NF9-BR-9"
34728BLANC/AWH,Desk Alistair Leather Top,Jansen Furniture,Furniture > Living > Desks,2150,4300,"Product Code:       34728BLANC/AWH 

Dimensions:      W     H     D  
59 in.     30 in.     29 in.  

",34728BLANC-AWH-1
34106MED/ASH/NF9-GR,Demilune Desk Lawrence,Jansen Furniture,Furniture > Living > Desks,3950,7900,"Product Code:       34106MED/ASH/NF9-GR 

Dimensions:      W     H     D  
58 in.     36 in.     22 in.  

Demilune desk lawrence shown in med/ash finish~  with nf9 accent finish with green leather",34106MED-ASH-NF9-GR-1
33733FEM/BR,English Executive Desk,Jansen Furniture,Furniture > Living > Desks,3450,6900,"Product Code:       33733FEM/BR 

Dimensions:      L   W     H  
69 in.   36.5 in.     31.5 in.  

English executive desk in flame mahogany with brown leather top","33733FEM-BR-1,33733FEM-BR-2,33733FEM-BR-3,33733FEM-BR-4,33733FEM-BR-5,33733FEM-BR-6,33733FEM-BR-7,33733FEM-BR-8"
31905NA/EM-3BR,Executive Partnerdesk,Jansen Furniture,Furniture > Living > Desks,3850,7700,"Product Code:       31905NA/EM-3BR 

Dimensions:      W     H     D  
75 in.     31.5 in.     41 in.  

Double sided executive partner desk with no back. shown in em finish and brown leather top.  open on both sides. cupboards on both sides and drawers","31905NA-EM-3BR-1,31905NA-EM-3BR-2,31905NA-EM-3BR-3,31905NA-EM-3BR-4,31905NA-EM-3BR-5,31905NA-EM-3BR-6,31905NA-EM-3BR-7"
31905/MYLD-6,Executive Partnerdesk Wood Top,Jansen Furniture,Furniture > Living > Desks,3300,6600,"Product Code:       31905/MYLD-6 

Dimensions:      W     H     D  
75 in.     31.5 in.     41 in.  

Large executive partner desk wood top.~  also available in leather top.~  drawers+cupboard each side",31905-MYLD-6-1
31903NA/MYLD-3BR,Office Desk With Leather,Jansen Furniture,Furniture > Living > Desks,3585,7170,"Product Code:       31903NA/MYLD-3BR 

Dimensions:      W     H     D  
68.25 in.     31 in.     35.5 in.  

Shown in myld finish with leather top. also available in wooden top.","31903NA-MYLD-3BR-1,31903NA-MYLD-3BR-2"
31903NA/EM-3BR,"Desk, Office W/Leather",Jansen Furniture,Furniture > Living > Desks,3585,7170,"Product Code:       31903NA/EM-3BR 

Dimensions:      W     H     D  
68 in.     31 in.     35.5 in.  

Desk, office w/leather.~  shown em finish with privacy panel",31903NA-EM-3BR-1
34673LEDMWN,Open Bookcase Austin With Light,Jansen Furniture,Furniture > Living > Bookcases,1400,2800,"Product Code:       34673LEDMWN 

Dimensions:      W     H     D  
43.5 in.     86 in.     14 in.  

Open bookcase austin with light with glass shelves.~  shown in wn (walnut)~  finish~  . 86 inches high",34673LEDMWN-1
34532NWN/SG,Cabinet Shelving Right,Jansen Furniture,Furniture > Living > Bookcases,1100,2200,"Product Code:       34532NWN/SG 

Dimensions:      W     H     D  
34 in.     70 in.     15 in.  

Finish:      NWN

Modernist style shelving cabinet with a nice combination of solid mahogany in silver finish on the doors. a very nice detail are the agate pulls. the cabinet has 1 shelf inside.~  70~ "" matches left side opening",34532NWN-SG-1
34532BS/EM,Cabinet Shelving Right,Jansen Furniture,Furniture > Living > Bookcases,1100,2200,"Product Code:       34532BS/EM 

Dimensions:      W     H     D  
34 in.     70 in.     15 in.  

Cabinet shelving right= modernist style shelving cabinet with a nice~  finish on the doors. a very nice detail are the agate pulls. the cabinet has 1 shelf inside.~  70~ "" matches left side opening",34532BS-EM-1
34531NWN/SG,Cabinet Shelving Left,Jansen Furniture,Furniture > Living > Bookcases,1100,2200,"Product Code:       34531NWN/SG 

Dimensions:      W     H     D  
34 in.     70 in.     15 in.  

Finish:      NWN

Modernist style shelving cabinet with a nice combination of solid mahogany in silver finish on the doors. a very nice detail are the agate pulls. the cabinet has 1 shelf inside.~  70~ "" matches right side opening",34531NWN-SG-1
34531BS/EM,Cabinet Shelving Left,Jansen Furniture,Furniture > Living > Bookcases,1100,2200,"Product Code:       34531BS/EM 

Dimensions:      W     H     D  
34 in.     70 in.     15 in.  

Modernist style shelving cabinet with a nice~  finish on the doors. a very nice detail are the agate pulls. the cabinet has 1 shelf inside.~  70~ "" matches right side opening",34531BS-EM-1
34382BSC,Open Bookcase Inlaid,Jansen Furniture,Furniture > Living > Bookcases,1625,3250,"Product Code:       34382BSC 

Dimensions:      W     H     D  
44 in.     86 in.     12.5 in.  

Finish:      BSC

Show in bsc finish","34382BSC-1,34382BSC-2,34382BSC-3"
34330EMD,Book Rack Rustic,Jansen Furniture,Furniture > Living > Bookcases,650,1300,"Product Code:       34330EMD 

Dimensions:      W     H     D  
40 in.     75 in.     19 in.  

Finish:      EMD

Shown in em finish",34330EMD-1
34330EBN/NF9,Book Rack Rustic,Jansen Furniture,Furniture > Living > Bookcases,725,1450,"Product Code:       34330EBN/NF9 

Dimensions:      W     H     D  
40 in.     75 in.     19 in.  

Finish:      EBN

75~ "" high",34330EBN-NF9-1
34284EBN,Book Rack Chinoiserie,Jansen Furniture,Furniture > Living > Bookcases,1500,3000,"Product Code:       34284EBN 

Dimensions:      W     H     D  
46 in.     60 in.     29 in.  

Book rack chinoiserie",34284EBN-1
34242SP,Shelving Unit La Moda,Jansen Furniture,Furniture > Living > Bookcases,2170,4340,"Product Code:       34242SP 

Dimensions:      W     H     D  
32 in.     80 in.     14 in.  

Finish:      SP

80~ "" tall with light",34242SP-1
34046LEDEM,Bookcase Rollins With Light,Jansen Furniture,Furniture > Living > Bookcases,5500,11000,"Product Code:       34046LEDEM 

Dimensions:      W     H     D  
95 in.     88 in.     20 in.  

Finish:      EM

Big bookcase in empire style with hand carved arcanthus capitals and columns. includes eight wooden shelves and led lighting. shown in em finish with jwi inside. matches desks and office chairs.",34046LEDEM-1
33883LED/FEM,George Ii Bookcase With Light,Jansen Furniture,Furniture > Living > Bookcases,8100,16200,"Product Code:       33883LED/FEM 

Dimensions:      W     H     D  
76 in.     87 in.     20 in.  

Finish:      FEM FLAMED

Large bookcase with hand carved accents. three wooden shelves. sides each have glass door with three glass shelves. bottom has 9 oak drawers one cupboard. matches #33743 desk.",33883LED-FEM-1
33883BSC/LED,George Ii Bookcase Burl,Jansen Furniture,Furniture > Living > Bookcases,7950,15900,"Product Code:       33883BSC/LED 

Dimensions:      W     H     D  
76 in.     87 in.     20 in.  

George ii bookcase, burl with lighting- large bookcase with hand carved accents. three wooden shelves. sides each have glass door with three glass shelves. bottom has 9 oak drawers one cupboard. matches #33743 desk.",33883BSC-LED-1
33763BS/EM-BR,Double Filing Cabinet Burl Leather Top,Jansen Furniture,Furniture > Living > Bookcases,2280,4560,"Product Code:       33763BS/EM-BR 

Dimensions:      W     H     D  
40 in.     31 in.     24 in.  

Double filing cabinet in rich~  burl veneer.~  brown leather top with gold leaf embossing. four drawers to fit your files",33763BS-EM-BR-1
33684BSC,Bookshelves Marvin,Jansen Furniture,Furniture > Living > Bookcases,995,1990,"Product Code:       33684BSC 

Dimensions:      W     H     D  
32 in.     72 in.     16 in.  

Finish:      BSC

","33684BSC-1,33684BSC-2,33684BSC-3,33684BSC-4,33684BSC-5"
33479BSC/BR,File Cabinet Tall,Jansen Furniture,Furniture > Living > Bookcases,2350,4700,"Product Code:       33479BSC/BR 

Dimensions:      W     H     D  
18 in.     56 in.     25 in.  

File cabinet tall",33479BSC-BR-1
33477M/220EM,Bow Front Bookcase Tall,Jansen Furniture,Furniture > Living > Bookcases,1585,3170,"Product Code:       33477M/220EM 

Dimensions:      W     H     D  
32 in.     87 in.     11 in.  

",33477M-220EM-1
33477BS/220EM,Bow Front Bookcase Tall,Jansen Furniture,Furniture > Living > Bookcases,1585,3170,"Product Code:       33477BS/220EM 

Dimensions:      W     H     D  
32 in.     87 in.     11 in.  

Finish:      BSC

Shown in bsc finish",33477BS-220EM-1
33311MYLD,Bookcase 2 Pcs Small,Jansen Furniture,Furniture > Living > Bookcases,1350,2700,"Product Code:       33311MYLD 

Dimensions:      W     H     D  
33.5 in.     90 in.     16 in.  

Finish:      MYLD

",33311MYLD-1
32127MYL,Wardrobe,Jansen Furniture,Furniture > Living > Bookcases,1850,3700,"Product Code:       32127MYL 

Dimensions:      W     H     D  
34.5 in.     48 in.     14.5 in.  

Wardrobe shown in myl finish with mirror.~  ideal for clothes and shoes.comes with three wooden doors only",32127MYL-1
31910/MYLD-3BR,Filing Cabinet,Jansen Furniture,Furniture > Living > Bookcases,1450,2900,"Product Code:       31910/MYLD-3BR 

Dimensions:      L   W     H     D  
23 in.   23 in.     53 in.     23 in.  

Shown with leather top","31910-MYLD-3BR-1,31910-MYLD-3BR-2,31910-MYLD-3BR-3"
12178EM,Bookcase 18B,Jansen Furniture,Furniture > Living > Bookcases,1175,2350,"Product Code:       12178EM 

Dimensions:      W     H     D  
48 in.     42 in.     11.5 in.  

Finish:      EM

","12178EM-1,12178EM-2"
12177EM,Bookcase 18A,Jansen Furniture,Furniture > Living > Bookcases,895,1790,"Product Code:       12177EM 

Dimensions:      W     H     D  
26.5 in.     42 in.     11.5 in.  

Finish:      EM

Bookcase two shelves one drawer. shown in em finish","12177EM-1,12177EM-2,12177EM-3"
10575EM,Empire Bookshelves,Jansen Furniture,Furniture > Living > Bookcases,1390,2780,"Product Code:       10575EM 

Dimensions:      L   W     H     D  
12 in.   40 in.     73 in.     12 in.  

Finish:      EM

","10575EM-1,10575EM-2,10575EM-3"
34826NF9/053,Arlette Bed Us King Size Nf9,Jansen Furniture,Furniture > Bedroom > Beds,3790,7580,"Product Code:       34826NF9/053 

Dimensions:      L   W     H  
86 in.   84 in.     64 in.  

Arlette bed us king size shown in nf9 finish and 053 fabric",34826NF9-053-1
34826JWI/NF9-094,Arlette Bed Us King Size,Jansen Furniture,Furniture > Bedroom > Beds,3350,6700,"Product Code:       34826JWI/NF9-094 

Dimensions:      L   W     H  
86 in.   84 in.     64 in.  

Arlette bed us king size shown in jwi/nf9 finish~  and -09 fabric",34826JWI-NF9-094-1
34641KSP,Bed Mozaik Special Finish,Jansen Furniture,Furniture > Bedroom > Beds,2975,5950,"Product Code:       34641KSP 

Dimensions:      W     H     D  
87 in.     52 in.     85 in.  

Finish:      SP

Bed mozaik king size shown in special finish-mahogany bed with elegant inlays from exclusive veneers such as santos, maple and beech. also available as: #34641q : queen size",34641KSP-1
